,Id,Tweet Time,Url,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,Follower Count,Following Count,Likes Count,Tweets Count,Tweet Text,KS,KH,DH,TDH,SWA,LO,AK
276,1541729591084982272,2022-06-28 10:25:53+00:00,https://twitter.com/CatatanAli07/status/1541729591084982272,0,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 🤦‍♀️🤦‍♀️,0,0,0,0,0,0,0
277,1541728598582710272,2022-06-28 10:21:56+00:00,https://twitter.com/CatatanAli07/status/1541728598582710272,4,2,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,"@Boruhutapea_18 @KING__VADUKA Tanam Padi pasti tumbuh padi
Tidak mungkin Tanam Padi tumbuh Wortel

Begitu juga dalam kehidupan Tanam kebaikan pasti akan dibalas dengan kebaikan 

Tanam kesombongan keangkuhan pasti akan jatuh",0,0,0,0,0,0,0
278,1541727225455620096,2022-06-28 10:16:29+00:00,https://twitter.com/CatatanAli07/status/1541727225455620096,1,0,0,,421603051,Mr_cosanostra,"Highlands-Baywood Park, CA",16335,5521,103701,83173,@Mr_cosanostra https://t.co/PCSdqfJFUQ,0,0,0,0,0,0,0
279,1541726701608046593,2022-06-28 10:14:24+00:00,https://twitter.com/CatatanAli07/status/1541726701608046593,0,1,0,,421603051,Mr_cosanostra,"Highlands-Baywood Park, CA",16335,5521,103701,83173,@Mr_cosanostra Oh iya ketinggalan 😂🤣,0,0,0,0,0,0,0
280,1541726609471787008,2022-06-28 10:14:02+00:00,https://twitter.com/CatatanAli07/status/1541726609471787008,1,1,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,@Boruhutapea_18 Atu atit gak niat transfer buat beli obat 🙄 https://t.co/V3nOSUnVxz,0,0,0,0,0,0,0
281,1541726220311638022,2022-06-28 10:12:29+00:00,https://twitter.com/CatatanAli07/status/1541726220311638022,1,1,0,,421603051,Mr_cosanostra,"Highlands-Baywood Park, CA",16335,5521,103701,83173,@Mr_cosanostra Nitip sendal ah 🤫,0,0,0,0,0,0,0
282,1541724287912284160,2022-06-28 10:04:48+00:00,https://twitter.com/CatatanAli07/status/1541724287912284160,1,1,0,,421603051,Mr_cosanostra,"Highlands-Baywood Park, CA",16335,5521,103701,83173,@Mr_cosanostra Pemaen ac milan om 😂,0,0,0,0,0,0,0
283,1541723747144826880,2022-06-28 10:02:39+00:00,https://twitter.com/CatatanAli07/status/1541723747144826880,10,8,3,,,,,,,,,"DIIIIIIIIDDDDAAAAAA 

🙄👍 https://t.co/f1gkeu4lFl",0,0,0,0,0,0,0
284,1541720632131735552,2022-06-28 09:50:17+00:00,https://twitter.com/CatatanAli07/status/1541720632131735552,1,0,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,@Boruhutapea_18 Kurma itu nyata 🙄👍,0,0,0,0,0,0,0
285,1541685553661636609,2022-06-28 07:30:53+00:00,https://twitter.com/CatatanAli07/status/1541685553661636609,0,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 Kui nek ditukoke bahan seprai entuk piro yo,0,0,0,0,0,0,0
286,1541680925779849217,2022-06-28 07:12:30+00:00,https://twitter.com/CatatanAli07/status/1541680925779849217,2,1,0,,1363401514627211266,Just_dhee1203,Bumi الله,21449,10260,72385,41137,@Just_dhee1203 https://t.co/ZgfmODQRIF,0,0,0,0,0,0,0
287,1541680253801996288,2022-06-28 07:09:50+00:00,https://twitter.com/CatatanAli07/status/1541680253801996288,2,1,0,,1363401514627211266,Just_dhee1203,Bumi الله,21449,10260,72385,41137,@Just_dhee1203 Stop produksi dulu kak tunggu modal 😂 fokus konveksi dulu,0,0,0,0,0,0,0
288,1541674804184764416,2022-06-28 06:48:10+00:00,https://twitter.com/CatatanAli07/status/1541674804184764416,0,1,0,,,,,,,,,"Itu duit semua ?? 😯

#TitipSendal https://t.co/1o7YLZm4vI",0,0,0,0,0,0,0
289,1541628503862685698,2022-06-28 03:44:12+00:00,https://twitter.com/CatatanAli07/status/1541628503862685698,1,0,0,,216261549,NediSetiadi,Indonesia,12435,2182,64883,35547,@NediSetiadi @Catatan_ali7 Mario bros 😂,0,0,0,0,0,0,0
290,1541623268805083136,2022-06-28 03:23:23+00:00,https://twitter.com/CatatanAli07/status/1541623268805083136,12,2,3,,,,,,,,,Gelar Tiker 🙄👍 https://t.co/7nQK4YVAp0,0,0,0,0,0,0,0
291,1541622217116483584,2022-06-28 03:19:13+00:00,https://twitter.com/CatatanAli07/status/1541622217116483584,0,0,0,,3255884485,MAHENDRA_GNW,Selatan Majalengka,6094,782,7933,59427,@MAHENDRA_GNW @GOAL_ID 🙄🙄,0,0,0,0,0,0,0
292,1541615243524132864,2022-06-28 02:51:30+00:00,https://twitter.com/CatatanAli07/status/1541615243524132864,0,1,0,,27197792,GOAL_ID,Indonesia,2666664,493,462,448160,@GOAL_ID Rotman paris,0,0,0,0,0,0,0
293,1541405216049729541,2022-06-27 12:56:56+00:00,https://twitter.com/CatatanAli07/status/1541405216049729541,0,0,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @Catatan_ali7 Serius sudah bubar ben,0,0,0,0,0,0,0
294,1541404701954306048,2022-06-27 12:54:53+00:00,https://twitter.com/CatatanAli07/status/1541404701954306048,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @Catatan_ali7 Ketawa pun salah,0,0,0,0,0,0,0
295,1541383080698531840,2022-06-27 11:28:58+00:00,https://twitter.com/CatatanAli07/status/1541383080698531840,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @tempodotco Heleh ayolaj,0,0,0,0,0,0,0
296,1541382673070903296,2022-06-27 11:27:21+00:00,https://twitter.com/CatatanAli07/status/1541382673070903296,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @tempodotco Betumbuk lah kita,0,0,0,0,0,0,0
297,1541381727611805696,2022-06-27 11:23:36+00:00,https://twitter.com/CatatanAli07/status/1541381727611805696,1,2,0,,1458439464297005062,z4r4n,,18970,2631,20967,6409,@z4r4n GPK,0,0,0,0,0,0,0
298,1541381396236644352,2022-06-27 11:22:17+00:00,https://twitter.com/CatatanAli07/status/1541381396236644352,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @tempodotco Siapa itu ben,0,0,0,0,0,0,0
299,1541381217257283584,2022-06-27 11:21:34+00:00,https://twitter.com/CatatanAli07/status/1541381217257283584,1,0,0,,2794327166,MafiaWasit,Ngadi King of The South,356629,0,1488,92534,@MafiaWasit BACK 2 BACK NEH BOS SENGGOL DONG https://t.co/QozE20CmsM,0,0,0,0,0,0,0
300,1541380146409512960,2022-06-27 11:17:19+00:00,https://twitter.com/CatatanAli07/status/1541380146409512960,3,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f Setubuh 👊,0,0,0,0,0,0,0
301,1541321772028481536,2022-06-27 07:25:21+00:00,https://twitter.com/CatatanAli07/status/1541321772028481536,0,1,0,,3255884485,MAHENDRA_GNW,Selatan Majalengka,6094,782,7933,59427,@MAHENDRA_GNW Geus kisut baso nya mah,0,0,0,0,0,0,0
302,1541320935642259458,2022-06-27 07:22:02+00:00,https://twitter.com/CatatanAli07/status/1541320935642259458,0,0,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @Catatan_ali7 Aku lagi malas jawab bodoh,0,0,1,1,0,0,0
303,1541320820936495104,2022-06-27 07:21:34+00:00,https://twitter.com/CatatanAli07/status/1541320820936495104,0,1,0,,746249249399013376,PrieLeo_,Spain,12344,884,66106,116491,@PrieLeo_ HALU,0,0,0,0,0,0,0
304,1541107615253823488,2022-06-26 17:14:22+00:00,https://twitter.com/CatatanAli07/status/1541107615253823488,20,3,4,,,,,,,,,Tanda tanda Indonesia akan segera merdeka kah ? https://t.co/5Ak2gASL0X,0,0,0,0,0,0,0
305,1541054461367316480,2022-06-26 13:43:09+00:00,https://twitter.com/CatatanAli07/status/1541054461367316480,7,0,1,,1222927522033094656,idextratime,,457129,1027,35877,62391,@idextratime RONALDINHO ukur lapangan kan goblok ini kan partai hiburan😂,0,0,1,1,0,0,0
306,1540936819239714816,2022-06-26 05:55:41+00:00,https://twitter.com/CatatanAli07/status/1540936819239714816,1,0,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f https://t.co/csksUcO8Q0,0,0,0,0,0,0,0
307,1540935924347183104,2022-06-26 05:52:08+00:00,https://twitter.com/CatatanAli07/status/1540935924347183104,1,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f https://t.co/26ERopmOAt,0,0,0,0,0,0,0
308,1540933591122997248,2022-06-26 05:42:51+00:00,https://twitter.com/CatatanAli07/status/1540933591122997248,1,0,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f https://t.co/zJBfJaB8iG,0,0,0,0,0,0,0
309,1540921930126987264,2022-06-26 04:56:31+00:00,https://twitter.com/CatatanAli07/status/1540921930126987264,9,0,9,,,,,,,,,"Yang nama nya MUHAMMAD atau MUHAMAD itu belum berarti nabi tapi Nama Muhammad Atau Muhamad itu terinspirasi dari Nama BAGINDA NABI BESAR MUHAMMAD 

Jadi Rasanya Tidak pantas tidak Elok Nama MUHAMMAD dijadikan objek satir objek olok olokan dll

INGIN BERBEDA BOLEH BODOH JANGAN!!!! https://t.co/bzMytlicyY",1,0,0,1,0,0,0
310,1540921007199834113,2022-06-26 04:52:51+00:00,https://twitter.com/CatatanAli07/status/1540921007199834113,30,3,6,,,,,,,,,"Yang nama nya MUHAMMAD MUHAMAD itu belum berarti nabi tapi Nama Muhammad Atau Muhammad itu terinspirasi dari Nama BAGINDA NABI BESAR MUHAMMAD 

Jadi Rasanya Tidak pantas tidak Elok Nama MUHAMMAD dijadikan objek satir objel olok olokan dll

INGIN BERBEDA BOLEH BODOH JANGAN",1,0,0,1,0,0,0
311,1540735254238879745,2022-06-25 16:34:44+00:00,https://twitter.com/CatatanAli07/status/1540735254238879745,1,0,1,,,,,,,,,KADRUN https://t.co/INUw0qeQsJ,0,0,1,0,0,0,0
312,1540705991339061249,2022-06-25 14:38:27+00:00,https://twitter.com/CatatanAli07/status/1540705991339061249,2,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f @OomYan_22 @akunkelima212 @z4r4n https://t.co/F4wfMy1Z4D,0,0,0,0,0,0,0
313,1540705203132936198,2022-06-25 14:35:20+00:00,https://twitter.com/CatatanAli07/status/1540705203132936198,2,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f @OomYan_22 @akunkelima212 @z4r4n Udah pernah 🙄,0,0,0,0,0,0,0
314,1540686379289432064,2022-06-25 13:20:32+00:00,https://twitter.com/CatatanAli07/status/1540686379289432064,2,0,4,,,,,,,,,Mirip ramalan Gua saat Pilihan walikota solo waktu itu 😂 https://t.co/AoVjELvJKI https://t.co/MCGXBJKMlZ,1,0,0,0,0,0,0
315,1540668735618293761,2022-06-25 12:10:25+00:00,https://twitter.com/CatatanAli07/status/1540668735618293761,0,0,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,"@Boruhutapea_18 Lemah 🙄🙄

#TutupHolywingsIndonesia",0,0,0,0,0,0,0
316,1540667709440262144,2022-06-25 12:06:20+00:00,https://twitter.com/CatatanAli07/status/1540667709440262144,1,1,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,"@Boruhutapea_18 Bareng🙄

#TutupHolywingsIndonesia",0,0,0,0,0,0,0
317,1540667388869640193,2022-06-25 12:05:04+00:00,https://twitter.com/CatatanAli07/status/1540667388869640193,0,0,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,"@Boruhutapea_18 @z4r4n Gaskeun lagi

#TutupHolywingsIndonesia",0,0,0,0,0,0,0
318,1540666178829701120,2022-06-25 12:00:15+00:00,https://twitter.com/CatatanAli07/status/1540666178829701120,0,0,0,,1396901543178244096,AhmadKawom,Bieuruen - Nanggroe Aceh 🇹🇷,6854,4735,27169,16705,@Putrakawom Wkwkkwkw,0,0,0,0,0,0,0
319,1540666122793807877,2022-06-25 12:00:02+00:00,https://twitter.com/CatatanAli07/status/1540666122793807877,2,1,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,"@Boruhutapea_18 Hancurkan !!!! 🔥🔥🔥🔥

#TutupHolywingsIndonesia",0,0,0,0,0,0,0
320,1540666037116747776,2022-06-25 11:59:42+00:00,https://twitter.com/CatatanAli07/status/1540666037116747776,2,0,0,,1397157503582965764,OomYan_22,,6233,2602,42610,13916,@OomYan_22 @bhar13f @_melody_mellow @Nat_G4disDesa @PanciB0zz @akunkelima212 @Lingsir_Wengi16 @Meydie73 @ISTANA_CLina10 @AdelEmbul_Back @1182S4fitri @handajani10 @Srikandi_sunda @YandraD31 @MayaMario1 @_4iiiii_naaaaaa @jaga_atitude @Cattl3yya @Di4ntara @ShadowJoe2 @GenBeWise https://t.co/lzcje8l4DW,0,0,0,0,0,0,0
321,1540641990609469440,2022-06-25 10:24:08+00:00,https://twitter.com/CatatanAli07/status/1540641990609469440,722,29,213,,,,,,,,,"Tutup Tutup Holywings tutup Holywings Sekarang Juga 👊👊

#TutupHolywingsIndonesia 
#TutupHolywingsIndonesia https://t.co/0u8jy50k8A",0,0,0,0,0,0,0
322,1540607034034630656,2022-06-25 08:05:14+00:00,https://twitter.com/CatatanAli07/status/1540607034034630656,1,1,0,,1404056903005597696,asx4_r,Jakarta Capital Region,325,718,185,26,@asx4_r @z4r4n Benar yang bisa diseret kemeja hijau pemilik nya karna restoran yg dia miliki sudah keluar jalur,0,0,0,0,0,0,0
323,1540603598647992323,2022-06-25 07:51:35+00:00,https://twitter.com/CatatanAli07/status/1540603598647992323,2,0,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f @akunkelima212 https://t.co/d2QBzSNRKR,0,0,0,0,0,0,0
324,1540371535604510720,2022-06-24 16:29:27+00:00,https://twitter.com/CatatanAli07/status/1540371535604510720,0,0,0,,26970305,radenrauf,Indonesia,5529354,978,9965,191628,"@radenrauf Quality Time  , Just me and her",0,0,0,0,0,0,0
325,1540363162385494017,2022-06-24 15:56:11+00:00,https://twitter.com/CatatanAli07/status/1540363162385494017,1,0,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f Ruwet😂🤣,0,0,0,0,0,0,0
326,1540362169371348992,2022-06-24 15:52:14+00:00,https://twitter.com/CatatanAli07/status/1540362169371348992,1,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f https://t.co/CNfE66rmw3,0,0,0,0,0,0,0
327,1540353165823860743,2022-06-24 15:16:27+00:00,https://twitter.com/CatatanAli07/status/1540353165823860743,0,1,0,,,,,,,,,Wait and see,0,0,0,0,0,0,0
328,1540350027960201216,2022-06-24 15:03:59+00:00,https://twitter.com/CatatanAli07/status/1540350027960201216,1,1,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,@Boruhutapea_18 Aamiin Ya Allah Doa Yang Terbaik 🤗,0,0,0,0,0,0,0
329,1540342563281833985,2022-06-24 14:34:19+00:00,https://twitter.com/CatatanAli07/status/1540342563281833985,5,2,2,,,,,,,,,"Good relationships don't just happen. They take time, patience &amp;  two people who truly want to be together 

Bismillah 🤗💙",0,0,0,0,0,0,0
330,1540337504624455680,2022-06-24 14:14:13+00:00,https://twitter.com/CatatanAli07/status/1540337504624455680,1,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f https://t.co/S1DPn4ggdd,0,0,0,0,0,0,0
331,1540336732549566466,2022-06-24 14:11:09+00:00,https://twitter.com/CatatanAli07/status/1540336732549566466,1,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f https://t.co/96QzuM7K8O,0,0,0,0,0,0,0
332,1540336093648027648,2022-06-24 14:08:37+00:00,https://twitter.com/CatatanAli07/status/1540336093648027648,2,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f https://t.co/QrG3LELWWD,0,0,0,0,0,0,0
333,1539986770921922561,2022-06-23 15:00:32+00:00,https://twitter.com/CatatanAli07/status/1539986770921922561,1,1,0,,1397157503582965764,OomYan_22,,6233,2602,42610,13916,@OomYan_22 @akunkelima212 @shiv_g85 @B_n1ng17 @PanciB0zz @YandraD31 @emprosay @RamaArsd @RezaMrc786 @Srikandi_sunda @qurratu_4in1 @DrEvaChaniago @KING__VADUKA @Helmi_Felis @Nicho_Silalahi @B_dzoel @Chaa_Unk_VR1 @z4r4n @bhar13f @C4kDeep_ https://t.co/erAK3WkrEy,0,0,0,0,0,0,0
334,1539981811639812096,2022-06-23 14:40:50+00:00,https://twitter.com/CatatanAli07/status/1539981811639812096,1,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f @akunkelima212 @z4r4n Pasal malam🤣😂,0,0,0,0,0,0,0
335,1539978044374667264,2022-06-23 14:25:51+00:00,https://twitter.com/CatatanAli07/status/1539978044374667264,0,0,0,,746249249399013376,PrieLeo_,Spain,12344,884,66106,116491,@PrieLeo_ @Catatan_ali7 @xlinee_id Diemlu😤😤,0,0,0,0,0,0,0
336,1539975459831959553,2022-06-23 14:15:35+00:00,https://twitter.com/CatatanAli07/status/1539975459831959553,1,1,0,,1458439464297005062,z4r4n,,18970,2631,20967,6409,@z4r4n @bhar13f @akunkelima212 Ngomel mulu mentang2 dikerubutin 2 cewe jadi jadian😂🤣,0,0,0,0,0,0,0
337,1539975024047624192,2022-06-23 14:13:51+00:00,https://twitter.com/CatatanAli07/status/1539975024047624192,1,2,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f @akunkelima212 @z4r4n,0,0,0,0,0,0,0
338,1539972717595635714,2022-06-23 14:04:41+00:00,https://twitter.com/CatatanAli07/status/1539972717595635714,2,0,1,,,,,,,,,https://t.co/lrmHwvqQ6C https://t.co/jux2C4nVaZ,0,0,0,0,0,0,0
339,1539966928336277506,2022-06-23 13:41:41+00:00,https://twitter.com/CatatanAli07/status/1539966928336277506,0,0,0,,,,,,,,,Seng meh milih koe ki sopo cak cak 😂🤣 https://t.co/OuPaBgZCzW,0,0,0,0,0,0,0
340,1539965167454236673,2022-06-23 13:34:41+00:00,https://twitter.com/CatatanAli07/status/1539965167454236673,1,0,0,,817600858565197825,Muhammad_Saewad,"Jawa Barat, Indonesia",32465,863,13595,3185,@Muhammad_Saewad 😂😂,0,0,0,0,0,0,0
341,1539957691476344832,2022-06-23 13:04:59+00:00,https://twitter.com/CatatanAli07/status/1539957691476344832,4,1,0,,817600858565197825,Muhammad_Saewad,"Jawa Barat, Indonesia",32465,863,13595,3185,@Muhammad_Saewad Kirain jawab nya ndak saya kepengen lagi seperti anak saya 🙄🤦‍♀️,0,0,0,0,0,0,0
342,1539908410208305152,2022-06-23 09:49:09+00:00,https://twitter.com/CatatanAli07/status/1539908410208305152,1,0,0,,,,,,,,,MEMALUKAN!! https://t.co/ac5vT6zTqr,0,0,0,0,0,0,0
343,1539890803803164674,2022-06-23 08:39:12+00:00,https://twitter.com/CatatanAli07/status/1539890803803164674,4,1,0,,,,,,,,,Alhamdulillah Untuk Hari Ini semoga Berkah dan dapat memberikan manfaat,0,0,0,0,0,0,0
344,1539848210155708416,2022-06-23 05:49:56+00:00,https://twitter.com/CatatanAli07/status/1539848210155708416,2,0,0,,1355632532,DrEvaChaniago,Jakarta Capital Region,70158,15254,184349,69545,@DrEvaChaniago https://t.co/4cH88ZflqY,0,0,0,0,0,0,0
345,1539846133086027776,2022-06-23 05:41:41+00:00,https://twitter.com/CatatanAli07/status/1539846133086027776,0,0,0,,,,,,,,,"Pdip
Mega Vs Jokowi

Pkb
Imin vs Yenny

Jangan dipisahin antepin aja 🤣😂",1,0,0,0,0,0,0
346,1539827362078298113,2022-06-23 04:27:06+00:00,https://twitter.com/CatatanAli07/status/1539827362078298113,0,1,0,,1016528521705881600,Stevaniehuangg,,149363,9224,76639,74536,@Stevaniehuangg Wah mau GA pasti buk lurah,0,0,0,0,0,0,0
347,1539825424976719872,2022-06-23 04:19:24+00:00,https://twitter.com/CatatanAli07/status/1539825424976719872,2,1,2,,,,,,,,,GUSDURIAN yakin masih mau pilih ini orang jika NYAPRES nanti ??? https://t.co/LQ6vXmpxWV,1,0,0,0,0,0,0
348,1539796060813643776,2022-06-23 02:22:43+00:00,https://twitter.com/CatatanAli07/status/1539796060813643776,0,0,0,,1222927522033094656,idextratime,,457129,1027,35877,62391,@idextratime @lequipe NEYMAR udah mati karir nya akhir nya gak dapat apa apa selain duit dalam karirnya,0,0,0,0,0,0,0
349,1539787294667771904,2022-06-23 01:47:53+00:00,https://twitter.com/CatatanAli07/status/1539787294667771904,1,1,0,,1258012718788784130,A1ki4_ku5_21,in the heart that loves him 🍒,6279,3848,61787,31874,@A1ki4_ku5_21 Pagi kak kia,0,0,0,0,0,0,0
350,1539775271100104704,2022-06-23 01:00:06+00:00,https://twitter.com/CatatanAli07/status/1539775271100104704,0,1,0,,1331233832721268736,MarchelPinem,"Denpasar Barat, Indonesia",6,109,5253,739,@MarchelPinem @garagarabola_ @SamiKhedira @FabrizioRomano Sangat disayangkan ya,0,0,0,0,0,0,0
351,1539775210014253057,2022-06-23 00:59:52+00:00,https://twitter.com/CatatanAli07/status/1539775210014253057,0,1,0,,1406869232994766849,AdeKikiSumarna1,"Bandung, Jawa Barat",271,386,25457,17114,@AdeKikiSumarna1 @garagarabola_ @SamiKhedira @FabrizioRomano Indonesia dia emang gak kenal banyak okelah tapi dari sang pemain mustahil dia ga tau pemain yg diangkut persija termasuk pemain inti ceko dan klub nya..,0,0,0,0,0,0,0
352,1539772890786467840,2022-06-23 00:50:39+00:00,https://twitter.com/CatatanAli07/status/1539772890786467840,0,1,0,,1331233832721268736,MarchelPinem,"Denpasar Barat, Indonesia",6,109,5253,739,"@MarchelPinem @garagarabola_ @SamiKhedira @FabrizioRomano Tapi isu mereka kan udah jauh jauh hari masak gak sampe ketelinga @FabrizioRomano lumayan kan kalau dia sebutkan proses transfer itu nama persija liga indonesia kemana mana 

Gua fans persib tapi gua pikir harusnya fabrizio kabarkan itu agar lebih WAH",0,0,0,0,0,0,0
353,1539771497216364546,2022-06-23 00:45:07+00:00,https://twitter.com/CatatanAli07/status/1539771497216364546,4,7,1,,1042719651250110464,garagarabola_,Indonesia,103808,522,10905,27799,@garagarabola_ @SamiKhedira Min @FabrizioRomano kok ga beritain pemain Eropa yg hijrah kepersija ? Bukan nya kudela kremncik cukup punya nama disana tapi kok gak diberitain ya,0,0,0,0,0,0,0
354,1539628328574865414,2022-06-22 15:16:13+00:00,https://twitter.com/CatatanAli07/status/1539628328574865414,0,0,0,,1472556432679604225,xlinee_id,tibet,3767,3318,2428,7405,@xlinee_id 😓😑,0,0,0,0,0,0,0
355,1539627261564821509,2022-06-22 15:11:58+00:00,https://twitter.com/CatatanAli07/status/1539627261564821509,0,1,0,,1472556432679604225,xlinee_id,tibet,3767,3318,2428,7405,@xlinee_id Duh onest,0,0,0,0,0,0,0
356,1539626866876698624,2022-06-22 15:10:24+00:00,https://twitter.com/CatatanAli07/status/1539626866876698624,1,0,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,@Boruhutapea_18 @keuangannews_id https://t.co/DiWwdBnoFw,0,0,0,0,0,0,0
357,1539603130597244928,2022-06-22 13:36:05+00:00,https://twitter.com/CatatanAli07/status/1539603130597244928,3,1,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f @YanGuning2 @Boruhutapea_18 Lagi dipengadilan ? Kok banding 🙄,0,0,0,0,0,0,0
358,1539598938738532353,2022-06-22 13:19:26+00:00,https://twitter.com/CatatanAli07/status/1539598938738532353,0,1,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,@Boruhutapea_18 @akunkelima212 Kan romantis ayank 🙄,0,0,0,0,0,0,0
359,1539579115795525632,2022-06-22 12:00:39+00:00,https://twitter.com/CatatanAli07/status/1539579115795525632,7,2,1,,,,,,,,,PEKAES https://t.co/Ql0zL5MxYF,0,0,0,0,0,0,0
360,1539567826863681537,2022-06-22 11:15:48+00:00,https://twitter.com/CatatanAli07/status/1539567826863681537,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @Catatan_ali7 @AlyaFziyah Pala ko kutelan,0,0,0,1,0,0,0
361,1539558254891524096,2022-06-22 10:37:46+00:00,https://twitter.com/CatatanAli07/status/1539558254891524096,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN Kutempeleng ko nanti,0,0,0,1,0,0,0
362,1539557831359139840,2022-06-22 10:36:05+00:00,https://twitter.com/CatatanAli07/status/1539557831359139840,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN Betumbuk lah kita,0,0,0,1,0,0,0
363,1539557353183318016,2022-06-22 10:34:11+00:00,https://twitter.com/CatatanAli07/status/1539557353183318016,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN Pala ko sedekah,0,0,0,1,0,0,0
364,1539556439659646976,2022-06-22 10:30:33+00:00,https://twitter.com/CatatanAli07/status/1539556439659646976,0,0,0,,1350795551617368066,bhar13f,"Kemayoran, Indonesia",9137,6455,15844,14267,@bhar13f @Catatan_ali7 @friscadilla_17 😂,0,0,0,0,0,0,0
365,1539555709494235137,2022-06-22 10:27:39+00:00,https://twitter.com/CatatanAli07/status/1539555709494235137,1,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN Kepala ko,0,0,0,1,0,0,0
366,1539528310694477825,2022-06-22 08:38:46+00:00,https://twitter.com/CatatanAli07/status/1539528310694477825,0,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @nyonyahsyuper Taek,0,0,1,0,0,0,0
367,1539525116446400512,2022-06-22 08:26:05+00:00,https://twitter.com/CatatanAli07/status/1539525116446400512,1,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @nyonyahsyuper 🤦‍♀️ ngisi ngisini tenan untung udu wong klaten😂,0,0,0,0,0,0,0
368,1539522990320144385,2022-06-22 08:17:38+00:00,https://twitter.com/CatatanAli07/status/1539522990320144385,1,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @nyonyahsyuper Wong pekok😂,0,0,1,1,0,0,0
369,1539522177086541826,2022-06-22 08:14:24+00:00,https://twitter.com/CatatanAli07/status/1539522177086541826,1,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @nyonyahsyuper Hahahahahah lagian wes ra usum maskeran ndadak maskeran,0,0,0,0,0,0,0
370,1539521262795427840,2022-06-22 08:10:46+00:00,https://twitter.com/CatatanAli07/status/1539521262795427840,1,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @nyonyahsyuper Bahahahahaha biasa mangan neng warteg mangan kui,0,0,0,0,0,0,0
